,구명,단지명,주택유형,세대수,입주개시일,주소,우편번호,전화번호,경도,위도
139,구로구,천왕이펜하우스 8단지(천왕지구 8단지),행복(공사 건설형),298,2018-09-28,구로구 금오로882(천왕동 산19-1),8271,,37.476003627195,126.842316600653
140,구로구,고척리본타운(고척동 156 장기전세),장기행복(공사 건설형),39,2018-09-28,구로구 고척로52나길25(고척동156 고척리본타운),8228,,37.5051267076885,126.857360185143
141,구로구,항동하버라인8단지(항동지구 8단지),국민,384,2018-11-13,구로구 서해안로2036(항동218 항동하버라인),8368,,37.4756390746239,126.818696233056
142,구로구,항동하버라인3단지,국민,1170,2019-02-28,구로구 항동로 43(항동 171-4),8368,,37.4789283070837,126.824856150253
143,구로구,항동하버라인9단지,행복(공사 건설형),298,2019-02-28,구로구 항동로68(항동 136-1),8368,,37.4803218012056,126.825889091108
144,구로구,항동하버라인10단지,행복(공사 건설형),297,2019-02-28,구로구 항동로 60(항동 135-57),8368,,37.4793797900634,126.825823102553
145,구로구,항동하버라인11단지,행복(공사 건설형),276,2019-02-28,구로구 연동로 191-5(항동 184),8368,,37.4780610401388,126.822350583118
146,구로구,항동하버라인4단지,국민,297,2019-06-11,구로구 항동로 72(항동 84일원),8368,,37.4812409169266,126.826622647744
147,구로구,항동하버라인2단지,국민,646,2019-07-25,구로구 연동로234(항동 118-20),8368,,37.4817335214111,126.821973080686
148,금천구,시흥목련,주거환경,173,1996-09-16,금하로3길 26 (시흥동 시흥목련아파트),8615,,37.4543350072853,126.897439149193
149,금천구,관악벽산타운(시흥2-1),재개발,564,1998-04-21,금하로 793 (시흥동 벽산2단지아파트),8655,,37.4522124971915,126.918245422519
150,금천구,시흥벽산(시흥1),재개발,1288,2002-11-06,금하로 796 (시흥동 벽산6단지아파트),8646,,37.4490082825906,126.916525916717
151,금천구,백운한비치,재건축,112,2008-04-01,금하로23길 52 (시흥동 백운한비치Ⅱ),8571,,37.4535771651578,126.909342848147
152,금천구,보린두레주택(금천구 시흥동),기타임대,10,2015-12-07,시흥대로24길 50 (시흥동),8652,,37.4412736623508,126.907165358185
153,금천구,금천롯데캐슬골드파크1차,재건축,1743,2016-11-30,벚꽃로 40 (독산동 금천롯데캐슬골드파크1차아파트),8608,,37.4600583959704,126.892845278345
154,노원구,하계5,영구임대,640,1989-11-15,섬밭로 201 (하계동 시영아파트),1862,,37.6338833229289,127.065928131029
155,노원구,중계4,공공임대,1979,1991-12-05,노원로19길 31 (중계동 목화아파트),1787,,37.6434855774499,127.068752742909
156,노원구,중계3,영구임대,2619,1991-12-15,노원로 331 (중계동 시영3단지목련아파트),1786,,37.6461774551145,127.069660011248
157,노원구,공릉1,영구임대,1395,1994-12-08,동일로 1127 (공릉동 공릉1단지아파트),1851,,37.6295896681388,127.069854784391
158,노원구,월계사슴1,영구임대,1372,1995-06-29,월계로 372 (월계동 월계사슴1단지아파트),1905,,37.6292472102426,127.059664124595
159,노원구,월계사슴2,공공임대,775,1995-06-29,월계로55길 16 (월계동 월계사슴2단지아파트),1864,,37.6329577724641,127.060486410081
160,노원구,학여울청구A(하계2),재개발,486,1997-09-23,동일로207길 186 (하계동 학여울청구아파트),1775,,37.6379505721363,127.059799450654
161,노원구,월계청백1,공공임대,1147,1998-08-01,초안산로 89 (월계동 월계청백1단지아파트),1869,,37.6358329336481,127.051919208479
162,노원구,상계은빛3,공공임대,900,1998-10-15,동일로250길 17 (상계동 은빛3단지아파트),1621,,37.6824622661205,127.056770880957
163,노원구,양지대림2(중계4-2),재개발,331,1999-03-16,덕릉로77길 27 (중계동 양지대림2차아파트),1706,,37.6547237482818,127.072761961906
164,노원구,양지대림1(중계4-1),재개발,468,1999-05-15,덕릉로73길 31 (중계동 양지대림아파트),1708,,37.6522397501544,127.071119570179
165,노원구,공릉2-6,공공임대,691,1999-10-07,화랑로51길 81 (공릉동 공릉아파트),1800,,37.6250348426368,127.087400118828
166,노원구,상계불암대림(상계7),재개발,206,1999-12-01,덕릉로94가길 41 (상계동 상계불암대림아파트),1649,,37.6640399154787,127.077678816788
167,노원구,상계동아불암(상계3-1),재개발,434,2000-02-01,덕릉로112길 13 (상계동 동아불암아파트),1647,,37.6660290890895,127.078241474481
168,노원구,상계불암현대(상계3-2),재개발,472,2000-03-01,덕릉로118길 27 (상계동 불암현대아파트),1646,,37.6681161841812,127.080423274337
169,노원구,상계마들,영구임대,170,2001-06-15,덕릉로70가길 101 (상계동 상계마들아파트),1772,,37.6419755630047,127.057024451007
170,노원구,학여울청구B(하계2B),재개발,378,2001-11-17,한글비석로 6 (하계동 학여울청구아파트),1862,,37.6326219394538,127.064467271469
171,노원구,온수연립주택,기타임대,15,2003-01-10,동일로239나길 27 (상계동 온수연립),1133,,37.6764091148215,127.051301676006
172,노원구,상계장암3단지(수락산리버시티3단지),국민장기,696,2009-12-04,누원로 28 (상계동 수락리버시티 3단지),1600,,37.6874771708146,127.053554777755
173,노원구,상계장암4단지(수락산리버시티4단지),국민장기,548,2009-12-04,누원로 18 (상계동 수락리버시티4단지),1601,,37.6862145785044,127.05287273244
174,노원구,공릉공공원룸텔(희망하우징),기타임대,14,2013-03-04,화랑로51가길 3 (공릉동),1801,,37.6236798487776,127.090036180039
175,노원구,공릉동 657-7 기숙사(희망하우징),기타임대,43,2014-02-20,화랑로 464 (공릉동),1803,,37.6185085207012,127.078860842844
176,노원구,중계한화꿈에그린,재건축,283,2014-09-01,중계로8길 29 (중계동 한화꿈에그린아파트),1727,,37.6480080819051,127.083269441942
177,노원구,중계센트럴파크,국민장기,457,2016-03-17,덕릉로70가길 21 (상계동 중계센트럴파크),1772,,37.642856915724,127.059019420457
178,노원구,수락리버타운(행복주택),행복(공사 건설형),48,2016-12-01,누원로 19 (상계동),1601,,37.6872622204376,127.052502178454
179,노원구,녹천역 두산위브(월계4구역),재개발,326,2017-03-29,마들로5길25(월계동 녹천두산위브),1866,,37.6409838052553,127.052256470187
180,노원구,상계역센트럴푸르지오(상계4),재개발,785,2020-01-01,노원구 수락산로 12(상계동 85-33),1639,,37.664408007496,127.074969275407
181,도봉구,도봉서원,주거환경,734,1996-10-15,마들로 684-20 (도봉동 서원아파트),1330,,37.6698607827983,127.047008349226
182,도봉구,도봉서광,주거환경,159,1999-09-27,마들로 770 (도봉동 서광아파트),1323,,37.6790159706909,127.050128939851
183,도봉구,북한산코오롱하늘채(쌍문1),재개발,293,2013-10-25,우이천로 367 (쌍문동 북한산코오롱하늘채아파트),1370,,37.6478841889324,127.024070387404
184,도봉구,방학두레주택,기타임대,8,2013-12-29,시루봉로15라길 63 (방학동),1314,,37.6708076703281,127.032742701418
185,동대문구,청량리한신(청량리4),재개발,610,1997-07-01,제기로 129 (청량리동 한신아파트),2463,,37.5874901917915,127.047645793449
186,동대문구,전농동아(답십리6-4),재개발,220,1997-11-04,서울시립대로 31 (전농동 동아아파트),2591,,37.5753105451014,127.045864474612
187,동대문구,답십리동아(답십리8),재개발,492,1999-09-01,한천로11길 10 (답십리동 동아아파트),2612,,37.5686194800469,127.061005631478
188,동대문구,답십리청솔우성(답십리7),재개발,432,2000-05-16,답십리로57길 53 (답십리동 답십리청솔우성아파트),2536,,37.5748397713064,127.061176207764
189,동대문구,이문현대(이문1),재개발,188,2000-07-07,한천로58길 135 (이문동 현대아파트),2422,,37.6022977599464,127.070735664827
190,동대문구,전농SK(전농4),재개발,848,2000-07-20,전농로10길 111 (전농동 전농SK아파트),2532,,37.5775407237764,127.06315013977
191,동대문구,전농삼성(전농5),재개발,139,2000-08-31,전농로 190 (전농동 전농동삼성아파트),2505,,37.58132979519,127.055560743052
192,동대문구,제기한신(제기2),재개발,260,2000-09-01,회기로8길 20 (제기동 한신아파트),2467,,37.5905325185543,127.039762529212
193,동대문구,답십리두산(답십리9),재개발,310,2000-09-20,답십리로56길 21-1 (답십리동 두산아파트),2613,,37.5697768024358,127.059248769922
194,동대문구,이문쌍용,재개발,245,2001-02-21,한천로58길 75-45 (이문동 쌍용아파트),2423,,37.6015332826351,127.067796621969
195,동대문구,답십리대우(답십리11),재개발,108,2001-04-30,답십리로41길 7 (답십리동 답십리대우아파트),2542,,37.5730864574022,127.054512046092
196,동대문구,홍릉동부(청량리5),재개발,150,2001-10-29,제기로26길 26 (청량리동 동부센트레빌아파트),2484,,37.5853509784701,127.045087161304
197,동대문구,이문중앙하이츠빌(이문4),재개발,372,2002-07-11,휘경로11길 52 (이문동 중앙하이츠빌),2427,,37.5969976350814,127.064857083472
198,동대문구,답십리대림(답십리10),재개발,275,2002-12-03,답십리로60길 38 (답십리동 대림아파트),2609,,37.5710580003863,127.063777776392
199,동대문구,이문대림(이문3),재개발,181,2003-06-25,이문로54길 16 (이문동 이문e편한세상아파트),2407,,37.6048015601149,127.062867408105
200,동대문구,신이문어울림,재건축,166,2009-03-31,신이문로 9 (이문동 신이문 금호어울림),2406,,37.6031629394921,127.063354117613
201,동대문구,용두두산위브(용두2),재개발,95,2009-04-15,정릉천동로 16 (용두동 용두두산위브),2590,,37.5734678565527,127.035306481469
202,동대문구,답십리래미안,재개발,52,2009-05-25,한천로33길 11 (답십리동 래미안엘파인아파트),2535,,37.5756742674357,127.066994327968
203,동대문구,래미안용두1차(용두1),재개발,210,2010-03-26,고산자로29길 18 (용두동 래미안허브리츠),2567,,37.5763851129794,127.037018839672
204,동대문구,래미안아름숲(전농6),재개발,148,2010-12-06,전농로16길 51 (전농동 래미안아름숲),2508,,37.5783342071942,127.060438346864
205,동대문구,휘경센트레빌(휘경2),재개발,297,2011-01-03,외대역동로 14 (휘경동 휘경센트레빌),2502,,37.5909683833441,127.068673152616
206,동대문구,청계한신휴플러스,재건축,725,2011-01-20,서울시립대로 14 (답십리동 청계한신휴플러스),2593,,37.5720742467292,127.047273509268
207,동대문구,일성트루엘,재건축,116,2011-07-08,천호대로83길 71-7 (장안동 일성트루엘아파트),2629,,37.5654420441831,127.065353778228
208,동대문구,브라운스톤휘경(휘경4),재개발,451,2012-01-27,망우로20길 86 (휘경동 브라운스톤 휘경),2501,,37.5899979987381,127.06553172159
209,동대문구,래미안크레시티(전농7),재개발,2397,2013-05-03,사가정로 65 (전농동 래미안크레시티아파트),2553,,37.5755060418781,127.049695860484
210,동대문구,래미안위브(답십리16),재개발,2652,2014-10-06,답십리로 130 (답십리동 래미안위브아파트),2598,,37.5728549565736,127.052401156065
211,동대문구,용두롯데캐슬리치(용두4구역),재개발,311,2015-03-17,한빛로 73 (용두동 용두롯데캐슬리치),2577,,37.5794166564464,127.030514636279
212,동대문구,휘경마을 두레주택,기타임대,6,2017-08-28,망우로18다길 31-5(휘경동),2498,,37.5860585029968,127.061159234062
213,동대문구,동대문롯데캐슬노블레스(전농11구역),재개발,584,2018-07-02,답십리로 23길 30(전농동),2551,,37.5767244836908,127.049631463833
214,동대문구,래미안미드카운티(답십리18구역),재개발,1009,2018-07-17,답십리로 141,2540,,37.5733430631896,127.055281769593
215,동대문구,힐스테이트 청계(대농신안),행복(재건축),764,2018-09-28,동대문구 천호대로55길 11(답십리동465 힐스테이트청계),2597,,37.5715355323262,127.04615896391
216,동대문구,답십리파크자이아파트(답십리14구역),재개발행복(리츠2호),802,2019-01-25,동대문구 답십리로56길 105(답십리동 25),2616,,37.5677909536631,127.058454852832
217,동대문구,휘경SK VIEW(휘경2구역),재개발재건축행복(재건축리츠2호),900,2019-06-04,동대문구 휘경로 60(휘경동 128-12),2434,,37.5937270875353,127.064927845308
218,동대문구,한양수자인 사가정파크(면목1),행복(재건축),497,2019-12-16,중랑구 사가정로72길 26(면목동 520-19),2260,,37.5800711747193,127.093430676323
219,동작구,상도삼호(상도5),재개발,682,1994-02-28,상도로 407 (상도동 삼호아파트),7026,,37.4939173850834,126.95777327345
220,동작구,신대방,주거환경,108,1995-05-18,보라매로 83 (신대방동 신대방아파트),7060,,37.4966586765235,126.927339768223
221,동작구,흑석청호,주거환경,346,1997-11-04,서달로2길 29 (흑석동 청호아파트),6986,,37.5019032323692,126.962734780596
222,동작구,상도건영(본동2-2),재개발,552,1997-11-11,만양로 26 (상도동 건영아파트),6918,,37.5076305303451,126.949543551123
223,동작구,사당신동아(사당5),재개발,333,1999-03-17,동작대로29길 118 (사당동 신동아아파트),6998,,37.4910414805382,126.977148222194
224,동작구,상도신동아(상도1),재개발,925,2000-11-04,만양로 19 (노량진동 신동아리버파크아파트),6920,,37.5070725541508,126.945718535991
225,동작구,상도래미안1차(상도2),재개발,164,2002-12-28,등용로 37 (상도동 상도래미안1차아파트),6948,,37.5052397636547,126.933133919908
226,동작구,상도3쌍용,재개발,65,2004-02-02,상도로 107 (상도동 쌍용스윗닷홈),6952,,37.502402302074,126.931069219375
227,동작구,본동한신휴플러스(본동2-3),재개발,134,2004-08-12,매봉로 99 (본동 한신휴플러스아파트),6916,,37.5092063004735,126.949130228239
228,동작구,본동SH-ville(본동4),재개발,176,2006-11-08,노량진로22길 60 (본동 본동 에스에이치빌),6915,,37.5107890642112,126.949689254453
229,동작구,상도SH-ville(상도4),재개발,953,2006-11-08,상도로53길 70 (상도동 상도에스에이치빌),6977,,37.502534581317,126.954540960439
230,동작구,흑석한강센트레빌(흑석5),재개발,655,2011-06-01,흑석한강로 12 (흑석동 흑석한강센트레빌),6981,,37.5051798359323,126.964512513845
231,동작구,두산위브(사당),재건축,451,2011-11-07,사당로13길 31 (사당동 두산위브 트레지움),7004,,37.4858029952773,126.971254780365
232,동작구,래미안트윈파크(본동5),재개발,523,2012-01-03,노량진로23가길 23 (본동 래미안 트윈파크),6902,,37.5133034686366,126.951782471081
233,동작구,흑석한강푸르지오(흑석4),재개발,863,2012-07-23,흑석한강로 27 (흑석동 흑석한강푸르지오),6981,,37.5040994188129,126.966284444741
234,동작구,흑석한강센트레빌2차(흑석6),재개발,963,2013-01-16,서달로 91 (흑석동 흑석한강센트레빌2차),6975,,37.5031656177406,126.958890979647
235,동작구,사당동 303-187 공공원룸텔(구 303-37),기타임대,30,2014-09-15,남부순환로255다길 20 (사당동),7021,,37.4774862621388,126.971376448567
236,동작구,상도동 효성해링턴플레이스,재건축,202,2016-04-19,상도로 207 (상도동 상도효성해링턴플레이스),6921,,37.5055712636346,126.941856308051
237,동작구,상도두산위브트레지움,재건축,582,2016-08-26,상도로30길 40 (상도동 상도2차두산위브트레지움아파트),6964,,37.5043182643342,126.942466980966
238,동작구,상도파크자이(상도제10구역),재개발,471,2016-09-08,장승배기로11가길 11 (상도동 상도파크자이),6937,,37.5055659930949,126.938911240196
239,동작구,래미안 로이파크(사당1구역),행복(재건축),668,2018-09-28,사당로 23길 112(사당동16 래미안로이파크),7001,,37.4877957329993,126.973472134901
240,동작구,아크로리버하임(흑석7구역),재개발행복(리츠2호),1073,2018-11-26,동작구 현충로 52(흑석동 아크로리버하임),6909,,37.5096317962488,126.962204212791
241,동작구,에듀포레아파트(흑석8구역),재개발행복(리츠2호),545,2018-12-01,동작구 서달로 123(흑석동 232-55),6973,,37.5042118646331,126.959673143176
242,동작구,e편한세상상도노빌리티(상도대림),행복(재건축),893,2019-10-07,동작구 만양로 6(상도동 903),6919,,37.5049570299882,126.946987772934
243,동작구,학수복합,행복(리츠2호),7,2020-01-31,사당로27길 215(사당3동 177-1),6989,,37.4914641642076,126.970710860325
244,마포구,성산,영구임대,1807,1991-07-10,월드컵로 207 (성산동 도시개발공사성산아파트),3953,,37.5646270508208,126.901479910776
245,마포구,염리상록,주거환경,678,1997-09-09,숭문길 106 (염리동 상록아파트),4127,,37.5509248817864,126.946795894081
246,마포구,창전삼성,재개발,311,1997-12-01,서강로 95 (창전동 창전동삼성아파트),4064,,37.5520441337502,126.932100095013
247,마포구,도화현대2차,재개발,793,1998-12-14,새창로8길 72 (도화동 현대2차아파트),4180,,37.5386455029351,126.951342079019
248,마포구,공덕삼성(공덕1),재개발,226,1999-12-06,마포대로 115-8 (공덕동 공덕삼성아파트),4145,,37.5459150093178,126.950622303108
249,마포구,마포태영(대흥태영),재개발,568,2000-02-01,독막로 266 (대흥동 대흥동태영아파트),4153,,37.5438675433938,126.942389642584
250,마포구,신공덕삼성,재개발,376,2000-08-14,백범로37길 6 (신공덕동 신공덕1차삼성래미안아파트),4193,,37.5424116582398,126.956352224718
251,마포구,신공덕2삼성,재개발,103,2001-02-10,만리재로 74 (신공덕동 신공덕2차삼성래미안),4187,,37.5464841809251,126.958879198129
252,마포구,염리삼성,재개발,109,2001-04-20,백범로25길 83 (염리동 염리삼성래미안),4139,,37.5498379190734,126.947809039586
253,마포구,공덕2삼성(공덕2),재개발,199,2002-09-27,만리재옛길 101 (공덕동 삼성래미안공덕2차아파트),4204,,37.5513236897965,126.960928711933
254,마포구,상암월드컵1,공공임대,820,2003-09-30,월드컵북로47길 8 (상암동 상암월드컵아파트 1단지),3913,,37.5747581541862,126.893339869101
255,마포구,외국인임대(DMC빌),외국인,175,2007-09-01,월드컵북로60길 13 (상암동 DMC VILLE(외국인임대주택)),3921,,37.5823437577897,126.884670667242
256,마포구,상암3-8단지,국민,840,2008-02-16,월드컵로42길 12 (상암동 상암월드컵8단지),3906,,37.5780610839874,126.882677462253
257,마포구,망원동 동원데자뷰,재건축,101,2009-03-31,방울내로9안길 57 (망원동 동원데자뷰아파트),3955,,37.5603473521136,126.900232069689
258,마포구,월드컵아이파크1차,재건축,320,2009-03-31,모래내로9길 6 (성산동 월드컵아이파크),3952,,37.5671322554713,126.914155248168
259,마포구,월드컵아이파크2차,재건축,70,2009-03-31,모래내로9길 3 (성산동 월드컵아이파크),3952,,37.5669075817354,126.91333928814
260,마포구,상암월드컵파크11단지(상암2지구1단지),국민장기,588,2010-06-27,월드컵북로 502-37 (상암동 상암월드컵파크11단지),3916,,37.5877570006889,126.882286460975
261,마포구,상암월드컵파크10단지(상암2지구3단지),국민장기,861,2010-07-24,월드컵북로 502-36 (상암동 상암월드컵파크10단지),3918,,37.5863328492209,126.881972706527
262,마포구,상암월드컵파크9단지(상암2지구4단지),국민장기,1036,2010-10-28,월드컵북로 501 (상암동 상암월드컵파크9단지),3902,,37.584799731744,126.878170672181
263,마포구,상암월드컵파크12단지(상암2지구2단지),국민장기,380,2010-10-30,월드컵북로 502-7 (상암동 상암월드컵파크12단지),3915,,37.5868307330562,126.88071335805
264,마포구,래미안공덕5차(공덕5),재개발,794,2011-04-01,마포대로 173-15 (공덕동 래미안 공덕5차),4131,,37.5511905478627,126.95218256335
265,마포구,연남동희망하우징,기타임대,30,2012-12-10,성미산로17길 79 (연남동 서울공공주택연남동희망원룸),3974,,37.5650216839859,126.917198347454
266,마포구,메세나폴리스(합정1),재개발,617,2013-04-03,양화로 45 (서교동 메세나폴리스),4036,,37.5515008030203,126.91395024016
267,마포구,마포자이2차(대흥3),재개발,558,2014-04-10,서강대길 40 (대흥동 마포자이2차아파트),4111,,37.549185727516,126.941187710057
268,마포구,래미안마포리버웰(용강2),재개발,563,2014-07-31,토정로31길 23 (용강동 마포 리버웰),4161,,37.5416322568747,126.941479693192
269,마포구,래미안밤섬리베뉴1차(상수1),재개발,429,2014-11-19,독막로20나길 22 (상수동 래미안 밤섬리베뉴Ⅰ),4076,,37.5460693945368,126.924894786748
270,마포구,래미안밤섬리베뉴2차(상수2),재개발,530,2014-11-19,독막로20나길 21 (상수동 래미안 밤섬리베뉴Ⅱ),4077,,37.5468742127947,126.926979411783
271,마포구,e편한세상 마포리버파크(용강3),재개발,547,2015-02-25,토정로31길 24 (용강동 e편한세상 마포3차),4166,,37.5423544340511,126.943758267542
272,마포구,공덕자이(아현4),재개발,201,2015-08-10,마포대로26길 22 (아현동 공덕자이 아파트),4202,,37.5546749621178,126.958837803854
273,마포구,현석2구역,재개발,773,2016-02-24,토정로18길 11 (현석동 래미안웰스트림),4091,,37.5438640566198,126.934817030832
274,마포구,아현 I-PARK(아현1-3),재개발,497,2017-03-23,마포대로 246(아현동 아현 I-PARK),4201,,37.5553484618819,126.958591621215
275,마포구,마포자이3차(염리2구역),재개발행복(리츠2호),927,2018-10-01,마포구 숭문길 98(염리동 45),4126,,37.5502693348642,126.94663928632
276,마포구,마포 창전1단지,행복(재건축),276,2019-10-07,마포구 서강로3길 32(창전동 27-19),4065,,37.5500194027625,126.930844440849
277,마포구,신수1단지,행복(재건축),1015,2019-10-07,마포구 광성로 17(신수동 93-102),4094,,37.5503145126327,126.935520056689
278,서대문구,홍제유원(홍제1),재개발,150,1994-08-01,세검정로 134 (홍제동 유원하나아파트),3620,,37.5946849738052,126.951908917839
279,서대문구,홍은벽산(홍은5-3),재개발,1509,1995-06-01,세검정로1길 95 (홍은동 홍은벽산아파트),3612,,37.5958254221961,126.945620839841
280,서대문구,북가좌삼호(북가좌2),재개발,267,1995-12-15,거북골로 154 (북가좌동 북가좌삼호아파트),3690,,37.5765626078203,126.913783524957
