,구명,단지명,주택유형,세대수,입주개시일,주소,우편번호,전화번호,경도,위도
420,송파구,장지5(송파파인타운5단지),국민,455,2008-09-03,충민로4길 5 (장지동 송파파인타운5단지),5812,,37.4796206706018,127.129726468504
421,송파구,장지6(송파파인타운6단지),국민장기,564,2008-09-04,충민로6길 14 (장지동 송파파인타운6단지),5812,,37.4806977349833,127.131439613448
422,송파구,장지2(송파파인타운2단지),국민,374,2008-10-01,충민로 151 (장지동 송파파인타운2단지),5799,,37.4835171379025,127.13130638729
423,송파구,장지8(송파파인타운8단지),국민장기,700,2008-10-30,충민로4길 6 (장지동 송파파인타운8단지),5815,,37.4796538239777,127.128078127392
424,송파구,장지1(송파파인타운1단지),장기전세,221,2009-12-12,충민로 188 (장지동 송파파인타운1단지),5792,,37.4862288583572,127.134547727039
425,송파구,마천1(송파파크데일1단지),국민장기,812,2011-02-20,성내천로37길 37 (마천동 송파파크데일1단지),5748,,37.4987850346578,127.158101313303
426,송파구,마천2(송파파크데일2단지),국민장기,889,2011-02-20,성내천로47길 38 (마천동 송파파크데일2단지),5748,,37.4963409744022,127.158162993388
427,송파구,송파래미안파인탑,재건축,794,2012-01-30,오금로32길 31 (송파동 래미안송파파인탑),5673,,37.5029836751039,127.119488892903
428,송파구,문정공공원룸텔,기타임대,31,2012-12-20,새말로 114-1 (문정동 서울공공주택문정동희망원룸),5810,,37.4826086864393,127.126820253625
429,송파구,송파파크데일3단지(행복주택),행복(공사 건설형),148,2017-03-29,성내천로47길 22 (마천동 송파파크데일3단지),5748,,37.4947993914041,127.157865051555
430,송파구,위례지구10블럭(위례포레샤인),국민장기,2200,2017-10-07,위례순환로 477(장지동 위례포레샤인23단지),5720,,37.4750210600157,127.136567201579
431,송파구,송파레미니스(1단지),국민장기,575,2017-11-06,성내천로 6(오금동 송파레미니스),5270,,37.5083372409238,127.134828192603
432,송파구,송파레미니스 2단지(오금지구 2단지),국민,818,2018-06-07,동남로 341(송파레미니스 2단지),5721,,37.5063859322325,127.138029800548
433,송파구,거여리본타운,행복(공사 건설형),128,2018-09-28,오금로53길 14(거여동 12-12 거여리본타운),5744,,37.495678010236,127.142295032302
434,송파구,송파헬리오시티(가락시영),행복(재건축),9510,2019-03-01,송파구 송파대로 345(가락동 479),5698,,37.4976145695004,127.102531804188
435,양천구,신정삼성(신정6-2),재개발,506,1995-06-01,신목로 5 (신정동 목동삼성아파트),8016,,37.5172255608213,126.876467484144
436,양천구,신정양천,공공임대,2998,1995-11-16,목동로3길 57(신정동 양천아파트),8100,,37.5094542583537,126.862164177917
437,양천구,목동현대B,재개발,564,1996-12-20,신목로 10 (신정동 목동현대아파트),8008,,37.5184259572781,126.876286101182
438,양천구,목동2차우성(신정5),재개발(리츠2호),1140,1998-04-01,목동남로4길 6-46 (신정동 목동2차우성아파트),8104,,37.5065716208893,126.864767259361
439,양천구,신트리2,공공임대,698,2000-05-30,신정로 275 (신정동 신트리2단지아파트),8078,,37.5130157117251,126.85301852108
440,양천구,신정학마을2,공공임대,510,2000-10-23,신정로14길 1 (신정동 학마을아파트),8108,,37.5089902876047,126.844838543043
441,양천구,신정푸른마을1,공공임대,500,2001-02-13,신정로7길 70 (신정동 푸른마을1단지아파트),8048,,37.5130260786636,126.836565981012
442,양천구,신월동도센트리움,재건축,99,2007-09-20,오목로17길 7 (신월동 동도센트리움아파트),7935,,37.5239746994528,126.846297380903
443,양천구,장수마을동원데자뷰,재건축,118,2007-12-28,오목로 76-2 (신월동 장수마을2단지동원데쟈뷰아파트),8028,,37.522036481306,126.845481669467
444,양천구,수명산롯데캐슬,재건축,215,2008-11-10,월정로 303 (신월동 수명산롯데캐슬),7900,,37.5450807317902,126.828698001373
445,양천구,양천롯데캐슬,재건축,317,2011-01-19,오목로5길 19 (신월동 양천롯데캐슬),7930,,37.5235031504333,126.839947625174
446,양천구,신정이펜하우스2단지(신정3지구2단지),국민장기,471,2011-04-25,신정이펜2로 55 (신정동 신정이펜하우스2단지),8045,,37.5151325262449,126.830864711379
447,양천구,신정이펜하우스5단지(신정3지구5단지),국민장기,238,2011-04-25,신정이펜1로 27 (신정동 신정이펜하우스5단지),8051,,37.511041638634,126.833419736021
448,양천구,신정이펜하우스3단지,국민장기,1339,2011-06-30,신정이펜1로 50 (신정동 신정이펜하우스3단지),8050,,37.5133510578131,126.829357473807
449,양천구,신정이펜하우스4단지,국민장기,546,2011-06-30,신정이펜1로 51 (신정동 신정이펜하우스4단지),8051,,37.5108510316658,126.83110409084
450,양천구,신정이펜하우스1단지,국민장기,466,2011-08-09,신정이펜1로 99 (신정동 신정이펜하우스1단지),8046,,37.5146635756281,126.825857074416
451,양천구,신정뉴타운두산위브(신정1-2),재개발,357,2012-03-26,신월로20길 7 (신월동 신정뉴타운두산위브아파트),8063,,37.5192826202131,126.846073415825
452,양천구,신정뉴타운롯데캐슬(신정1-4),재개발,930,2014-05-12,중앙로29길 61 (신월동 신정뉴타운롯데캐슬),8061,,37.5195419716155,126.848124974896
453,양천구,신정공공주택(신정도시마을주택),기타임대,92,2014-06-16,신정로13가길 6 (신정동 신정도시마을주택),8080,,37.5114775736569,126.843454056578
454,양천구,목동센트럴푸르지오,재건축,248,2015-08-17,오목로 354 (목동 목동센트럴푸르지오),8007,,37.5239812598499,126.876796062529
455,양천구,목동힐스테이트(신정제4구역),재개발,1081,2016-06-30,중앙로36길 15 (신정동 목동힐스테이트),8083,,37.5207753299155,126.855945462003
456,양천구,신정4지구보금자리주택(신정숲속마을),국민장기,560,2016-08-15,신정로 110 (신정동 신정숲속마을),8111,,37.5061237782028,126.83393067354
457,양천구,신정3A6 이든채단지,행복(리츠1호),499,2019-03-01,양천구 신정로7길 75(신정동 1320-8),8049,,37.5130575238891,126.833725627369
458,영등포구,신기목련,주거환경,213,1999-07-06,신길로42가길 34 (신길동 신기목련아파트),7362,,37.5087341960892,126.915389163087
459,영등포구,양평상록수,주거환경,176,1999-12-01,영등포로 17 (양평동2가 상록수아파트),7275,,37.5237210806448,126.883484461229
460,영등포구,신길삼성(신길2-3),재개발,387,2001-03-10,신길로42길 25 (신길동 삼성아파트),7362,,37.5073188731781,126.913735419726
461,영등포구,당산SH-VILLE,공공임대,195,2005-07-08,영신로 183 (당산동3가 당산 SH VILLE),7258,,37.5244926351416,126.901422979585
462,영등포구,태승훼밀리아파트,재건축,64,2008-11-10,선유서로34길 6 (양평동3가 양평동1차 태승훼미리아파트),7270,,37.5265560740145,126.887187536559
463,영등포구,영등포아트자이(도림16),재개발,836,2014-04-22,도영로 66 (도림동 영등포아트자이아파트),7364,,37.5103949442095,126.900176553265
464,영등포구,래미안영등포프레비뉴(신길11),재개발,949,2016-07-04,가마산로 442 (신길동 래미안영등포프레비뉴),7395,,37.5049819420382,126.909527051265
465,영등포구,보라매 신동아 파밀리에,재건축,247,2016-08-26,디지털로 420 (대림동 신대림2차 신동아파밀리에),7439,,37.4934038334905,126.904935059384
466,영등포구,신길7구역(래미안에스티움),재개발,1722,2017-06-26,신풍로 77(신길동 래미안에스티움),7390,,37.5004196071802,126.911544544308
467,영등포구,영등포1-4구역(아크로타워스퀘어),재개발행복(리츠2호),1221,2017-09-01,국회대로 54길10(영등포동7가 아크로타워 스퀘어),7247,,37.5236586861947,126.906430209934
468,영등포구,문래동모아미래도,재건축,222,2017-11-24,선유로9나길 5(문래동5가 문래동모아미래도아파트) ,7285,,37.5172737716848,126.886720770118
469,영등포구,신길14구역(신길뉴타운아이파크),재개발행복(리츠2호),612,2019-02-28,영등포구 가마산로426(신길동 347-50),7394,,37.504117975863,126.903612957656
470,영등포구,신길5(보라매SK-VIEW),재개발,1512,2020-01-31,여의대방로35가길 19(신길동 1583-1),7391,,37.5037397100304,126.917504365062
471,용산구,산천리버힐삼성(산천삼성),재개발,363,2000-09-23,효창원로13길 7 (산천동 리버힐삼성아파트),4358,,37.5356967470594,126.952096399226
472,용산구,도원삼성(도원),재개발,534,2001-10-05,새창로8길 7 (도원동 도원동삼성래미안아파트),4354,,37.5397050697845,126.95639249963
473,용산구,용산e편한세상(신계),재개발,867,2011-02-28,원효로 216 (신계동 용산e편한세상),4368,,37.536723363574,126.966527167157
474,용산구,용산롯데캐슬센터포레,재개발행복(리츠2호),478,2019-04-30,용산구 백범로 313(효창동 13-2),4317,,37.5393023092398,126.962948470932
475,은평구,수색대림(수색2-1),재개발,464,2001-10-15,은평터널로 66 (수색동 대림한숲타운아파트),3492,,37.5868832785419,126.901647136223
476,은평구,불광SH-ville(불광1),재개발,100,2005-10-07,불광로2길 46 (불광동 불광에스에이치빌),3366,,37.6115390949586,126.93567596888
477,은평구,응암SH-ville(응암6),재개발,136,2007-09-20,백련산로 146-30 (응암동 응암 SH-VILLE),3475,,37.5980401983599,126.926865459421
478,은평구,상림마을8-2단지(은평1-1임대),국민장기,707,2008-06-01,진관4로 17 (진관동 은평뉴타운상림마을),3302,,37.6436459287603,126.922900461734
479,은평구,상림마을8-1단지(은평1-2임대),국민장기,335,2008-06-01,진관4로 37 (진관동 은평뉴타운상림마을),3302,,37.644469386862,126.925073996113
480,은평구,상림마을7-3단지(은평1-3임대),국민장기,255,2008-06-01,진관4로 47 (진관동 은평뉴타운상림마을),3303,,37.6457130796007,126.926610592199
481,은평구,상림마을7-2단지(은평1-4임대),국민장기,241,2008-06-01,진관4로 77 (진관동 은평뉴타운상림마을),3303,,37.6466937910828,126.928058543203
482,은평구,상림마을6-4단지(은평1-5임대),국민장기,318,2008-06-01,진관4로 87 (진관동 은평뉴타운상림마을),3304,,37.6478419819654,126.929665012724
483,은평구,상림마을6-3단지(은평1-6임대),국민장기,379,2008-06-01,진관4로 107 (진관동 은평뉴타운상림마을),3304,,37.6497519777393,126.930887140716
484,은평구,상림마을6-2단지(은평1-7임대),국민장기,378,2008-06-01,진관4로 100 (진관동 은평뉴타운상림마을),3304,,37.6498059898839,126.933151151756
485,은평구,상림마을6-1단지(은평1-8임대),국민장기,208,2008-06-01,진관4로 78-7 (진관동 은평뉴타운상림마을),3304,,37.6473922719123,126.930527973094
486,은평구,상림마을7-1단지(은평1-9임대),국민장기,127,2008-06-01,진관4로 78-8 (진관동 은평뉴타운상림마을),3303,,37.6460949791009,126.928324494486
487,은평구,상림마을7-4단지(은평1-10임대),국민장기,230,2008-06-01,진관4로 48-17 (진관동 은평뉴타운상림마을),3303,,37.6451287811438,126.927321276221
488,은평구,상림마을7-5단지(은평1-11임대),국민장기,187,2008-06-01,진관4로 48-8 (진관동 은평뉴타운상림마을),3303,,37.6439570568606,126.928212674738
489,은평구,상림마을8-3단지(은평1-12임대),국민장기,551,2008-06-01,진관3로 70 (진관동 은평뉴타운상림마을),3302,,37.6422598317106,126.923141080933
490,은평구,박석고개1-3단지(은평2-1임대),국민장기,947,2009-01-22,진관1로 21-10 (진관동 은평뉴타운 박석고개),3311,,37.6342707354029,126.919398866427
491,은평구,박석고개1-1단지(은평2-12임대),국민장기,660,2009-01-22,진관1로 21-9 (진관동 은평뉴타운 박석고개),3311,,37.6329244639,126.919502961914
492,은평구,구산그린빌,주거환경,203,2009-02-12,갈현로7길 56 (구산동 구산그린빌),3428,,37.6051347472374,126.90427946896
493,은평구,마고정3-2단지(은평2-3임대),국민장기,659,2009-11-29,진관2로 90 (진관동 은평뉴타운 마고정),3310,,37.6338770383031,126.925766425032
494,은평구,마고정3-3단지(은평2-2임대),국민장기,434,2009-12-10,진관2로 60 (진관동 은평뉴타운 마고정),3310,,37.6339160374251,126.922796996822
495,은평구,마고정3-1단지(은평2-11임대),국민장기,469,2009-12-10,진관1로 55 (진관동 은평뉴타운 마고정),3310,,37.6315663816842,126.927817322461
496,은평구,우물골2-1단지(은평2-4임대),국민장기,143,2010-01-04,진관2로 67 (진관동 은평뉴타운 우물골),3306,,37.6347407939134,126.924177870867
497,은평구,우물골2-2단지(은평2-5임대),국민장기,387,2010-01-04,진관2로 77 (진관동 은평뉴타운우물골),3306,,37.6345810836728,126.926655416492
498,은평구,폭포동4-1단지(은평3-10임대),장기전세,297,2010-06-15,진관1로 77-8 (진관동 은평뉴타운 폭포동),3310,,37.6313658674604,126.930595686958
499,은평구,구파발9-1단지(은평3-3임대),국민장기,1022,2010-07-13,진관3로 15-35 (진관동 은평뉴타운 구파발),3300,,37.6425613936561,126.917411598122
500,은평구,북한산힐스테이트3차(불광3),재개발,147,2010-08-26,불광로14길 10-4 (불광동 북한산현대힐스테이트3차아파트),3362,,37.619784895011,126.934286621938
501,은평구,북한산래미안(불광6),재개발,135,2010-09-30,불광로2길 41 (불광동 북한산래미안아파트),3366,,37.6116306495066,126.936199823498
502,은평구,구파발10-2단지(은평3-4임대),국민장기,423,2010-12-01,진관3로 15-35 (진관동 은평뉴타운 구파발),3300,,37.6425613936561,126.917411598122
503,은평구,북한산힐스테이트(불광7),재개발,188,2011-08-01,통일로 796 (불광동 북한산 힐스테이트7차),3357,,37.616343199117,126.925757582129
504,은평구,백련산힐스테이트1차(응암7),재개발,78,2012-01-27,백련산로2길 39 (응암동 백련산 힐스테이트 1차),3477,,37.5895653847943,126.925288376559
505,은평구,백련산힐스테이트2차(응암8),재개발,255,2012-01-27,백련산로2길 42 (응암동 백련산 힐스테이트 2차),3477,,37.5895280532664,126.924251047182
506,은평구,백련산힐스테이트3차(응암9),재개발,219,2012-01-27,백련산로2길 46 (응암동 백련산 힐스테이트 3차),3477,,37.5890048869464,126.924735950187
507,은평구,구파발10-3단지(은평3-5임대),국민장기,712,2012-02-24,북한산로 2 (진관동 은평뉴타운구파발),3300,,37.6422433283206,126.916235958975
508,은평구,녹번센트레빌(응암3),재개발,350,2013-11-28,백련산로 160 (응암동 녹번역센트레빌),3474,,37.5983184793122,126.926085881492
509,은평구,불광롯데캐슬(불광4),재개발,100,2013-12-03,불광로 64 (불광동 불광 롯데캐슬),3364,,37.6131320544168,126.932470564865
510,은평구,갈현 공공기숙사(희망하우징),기타임대,41,2014-01-27,통일로 943 (갈현동),3314,,37.6271343312043,126.919449846962
511,은평구,기자촌11단지(은평3-12임대),장기전세,426,2014-12-30,연서로46길 7 (진관동),3308,,37.6339652491329,126.932682946126
512,은평구,북한산푸르지오(녹번1-3),재개발,1230,2015-08-25,통일로 660 (녹번동 북한산푸르지오아파트),3370,,37.6059014471279,126.936049338482
513,은평구,산새마을 두레주택,기타임대,5,2017-08-01,가좌로11나길 23(신사동 은평구 산새마을 두레주택),3439,,37.5962458737887,126.905318917808
514,은평구,힐스테이트백련산4차,재건축,963,2017-11-13,백련산로 37(응암동 힐스테이트백련산4차아파트) ,3469,,37.5894133333452,126.92227448589
515,은평구,힐스테이트(녹번제1-1구역),재개발행복(리츠2호),952,2018-10-10,은평구 통일로610(녹번동21-269),3373,,37.6019824456298,126.935947829509
516,은평구,래미안베라힐즈아파트(녹번1-2구역),재개발행복(리츠2호),1305,2018-12-31,은평구 통일로 630(녹번동 21-134),3372,,37.6028449679876,126.935955809882
517,은평구,은뜨락(서울리츠1호),행복(리츠1호),350,2019-03-01,은평구 통일로 972(진관동 235-28),3311,,37.63013935779,126.919931243441
518,은평구,응암역효성해링턴플레이스(신사19),행복(재건축),380,2019-03-01,은평구 가좌로 334(신사동 372),3437,,37.5981158955891,126.908770078234
519,은평구,이룸채(은평준주거2),행복(리츠1호),630,2019-07-01,은평구 통일로1045(진광동 48),3312,,37.6358221607447,126.916447098947
520,은평구,백련산 SK VIEW 아이파크아파트(응암10구역),재개발행복(리츠2호),1305,2019-08-31,은평구 응암로30길 16(응암동 417-5),3346,,37.5952285650967,126.91939457024
521,은평구,백련산파크자이,행복(재건축),678,2019-10-07,은평구 백련산로67(응암동626-53),3468,,37.5927972064559,126.921619781742
522,의정부시,상계장암1단지(수락산리버시티1단지),국민장기,680,2009-09-02,누원로 51 (장암동 수락리버시티1단지),11727,,37.6905565686116,127.052264592305
523,의정부시,상계장암2단지(수락산리버시티2단지),국민장기,473,2009-09-02,누원로 52 (장암동 수락리버시티2단지),11727,,37.690712817183,127.053626605654
524,종로구,무악현대(무악1),재개발,550,2000-02-01,통일로 246-11 (무악동 무악현대아파트),3025,,37.575096680698,126.95912689358
525,종로구,경희궁자이(돈의문1구역),재개발행복(리츠2호),496,2017-07-03,송월길 130(행촌동 경희궁자이 1단지),3166,,37.5722355967751,126.964496455236
526,종로구,종로구 충신동 연극인 두레주택 6호점,기타임대,4,2019-01-30,종로구?충신4길?28-3(충신동 1-198),3098,,37.5753587376502,127.007993184915
527,종로구,종로구 충신동 연극인 두레주택 4호점,기타임대,4,2019-02-01,종로구?충신4길?31-24(충신동 1-136),3098,,37.5761693485876,127.008195115564
528,종로구,종로구 충신동 연극인 두레주택 2호점,기타임대,6,2019-01-28,종로구 충신4길 18(충신동 1-232),3098,,37.5756913974927,127.007804169811
529,종로구,종로구 충신동 연극인 두레주택 1호점,기타임대,5,2019-05-30,종로구 충신길 80-4(충신동 1-66),3098,,37.5762901569575,127.007030363634
530,종로구,종로구 충신동 연극인 두레주택 5호점,기타임대,4,2019-05-30,종로구 충신4길 31-22(충신동 1-139),3098,,37.5760703313737,127.008165105503
531,종로구,종로구 충신동 연극인 두레주택 3호점,기타임대,3,2019-07-17,종로구 충신길 80-4(충신동 1-239),3098,,37.5762901569575,127.007030363634
532,중구,약수하이츠동아(신당4),재개발,684,1999-10-16,동호로10길 30 (신당동 약수하이츠),4593,,37.5553079245273,127.016311419431
533,중구,신당삼성(신당5),재개발,440,2000-02-01,청구로1길 23 (신당동 삼성아파트),4588,,37.5585358838305,127.01844745293
534,중구,하왕한진그랑빌(하왕1-2),재개발,116,2000-06-01,왕십리로39길 30 (신당동 한진그랑빌아파트),4580,,37.5637284114639,127.025710739466
535,중구,남산타운(신당3),재개발,2034,2000-08-01,다산로 32 (신당동 남산타운),4595,,37.5471667734011,127.005677166122
536,중구,중림삼성(충정삼성),재개발,355,2001-02-10,중림로4길 41 (중림동 삼성사이버빌리지),4502,,37.5570525633417,126.964843753278
537,중구,황학롯데캐슬(황학),재개발,336,2008-04-30,청계천로 400 (황학동 롯데캐슬베네치아),4572,,37.5708105464699,127.021463886656
538,중구,래미안신당하이베르(신당6),재개발,161,2011-12-26,퇴계로90길 74 (신당동 래미안신당하이베르아파트),4582,,37.5610379790132,127.020985832433
539,중구,청구e-편한세상(신당7),재개발,158,2012-01-03,청구로 64 (신당동 청구 e편한세상),4587,,37.5599601596254,127.015451019186
540,중구,만리동예술인협동조합,기타임대,29,2015-03-31,만리재로27길 69 (만리동2가),4500,,37.5541945572233,126.962087899654
541,중구,서울역센트럴자이(만리2구역),재개발행복(리츠2호),1341,2017-11-06,만리재로 175,4500,,37.5547800420518,126.964458224138
542,중랑구,면목,영구임대,905,1991-09-30,용마산로 228 (면목동 도시개발아파트),2257,,37.5741674853751,127.088301152119
543,중랑구,신내12,영구임대,1000,1995-11-28,봉화산로 153 (상봉동 신내12단지신내아파트),2044,,37.6058186173408,127.091609767692
544,중랑구,신내10,영구공공,1432,1996-03-15,신내로 115 (신내동 신내10단지아파트),2043,,37.6092975270629,127.094904201668
545,중랑구,신내9,공공임대,335,1996-06-01,신내로 127 (신내동 신내9단지신내아파트),2026,,37.6108674372868,127.095651882252
546,중랑구,청광플러스원,재건축,109,2007-12-28,동일로136길 15 (중화동 청광플러스원),2050,,37.6025745333685,127.080193443684
547,중랑구,묵동월드메르디앙,재건축,141,2009-03-31,중랑천로 316 (묵동 묵동월드메르디앙아파트),2004,,37.6132804037442,127.073338722026
548,중랑구,신내데시앙,국민장기,1326,2010-01-10,용마산로 669 (신내동 신내데시앙아파트),2053,,37.6097690028367,127.098976905071
549,중랑구,묵동리본타워(묵동시프트),장기전세,86,2013-06-29,신내로 277 (묵동 묵동리본타워),2021,,37.6190336864781,127.086231060231
550,중랑구,신내3-2(신내데시앙포레),국민장기,1896,2013-12-14,신내역로 165 (신내동 신내우디안2단지),2055,,37.6165592295041,127.109756130023
551,중랑구,현대프레미어스엠코(상봉8),재개발,497,2014-04-15,망우로 353 (상봉동 상봉 프레미어스 엠코),2087,,37.5983328190955,127.091624142481
552,중랑구,신내3-1(신내우디안1단지),국민장기,1402,2014-06-23,신내역로1길 85 (신내동 신내우디안1단지),2055,,37.6168090895238,127.106293721634
553,중랑구,면목2코오롱하늘채,재건축,265,2015-04-03,용마산로 210 (면목동 용마산 하늘채),2256,,37.5718558136838,127.087074184814
554,중랑구,신내 의료안심주택,기타임대,222,2015-10-31,신내로16길 33 (신내동 신내동 의료안심주택),2053,,37.6141744003285,127.097663011906
555,중랑구,우디안3(행복주택),행복(공사 건설형),50,2017-09-14,신내역로1길 142(신내동 우디안3단지),2263,,37.6176622027121,127.11035297222
556,중랑구,e편한세상화랑대,재건축,719,2017-11-13,숙선옹주로 45(묵동 e-편한세상화랑대),2030,,37.6156214447956,127.082735516021
557,중랑구,우디안 4단지(신내3지구 4단지),행복(공사 건설형),289,2018-09-28,중랑구 신내역로 160(신내동 신내3),2263,,37.6167551318307,127.111456996121
558,중랑구,신내 글로리움(신내동 640),행복(공사 건설형),229,2019-10-17,중랑구 신내로 208(신내동 640),2052,,37.6170001495716,127.093117583409
